<Trace>
318
Undoped PFBT NPs - 0.053 Abs - 1
X	Y	
763	701.125337128643
764	632.101875011465
765	658.110430526212
766	639.104144482145
767	609.09459424219
768	587.087882635095
769	613.095841070787
770	624.099311950632
771	592.089386312042
772	615.096467546998
773	598.091207564814
774	605.093355578664
775	648.10709911677
776	547.076312487906
777	623.098993864467
778	562.080555612964
779	548.076591790912
780	571.083156599387
781	609.09459424219
782	555.078561199753
783	587.087882635095
784	589.088482575041
785	573.083740209674
786	590.088783310473
787	620.098042667917
788	583.086688878865
789	633.102197690571
790	569.082575030289
791	563.080842570303
792	582.086391715567
793	641.104797495106
794	548.076591790912
795	572.083448149382
796	589.088482575041
797	587.087882635095
798	589.088482575041
799	582.086391715567
800	603.092739308792
</Trace>
