<Trace>
341
0.1 abs PFBT/THF
X	Y	
460	710.128576539376
461	770.151229093119
462	800.163244403917
463	730.135923237179
464	810.167351590323
465	800.163244403917
466	850.184290761907
467	820.171509818673
468	1070.29205575468
469	960.235084734748
470	1200.36734988629
471	1140.33152650581
472	1280.41797391216
473	1490.5664124628
474	1420.51443038189
475	1600.65315534075
476	2081.10401282688
477	1970.99029285366
478	2261.30343965919
479	2771.95843417069
480	3242.67984051918
481	3422.98605468949
482	3743.57138008951
483	4024.12654312382
484	4856.00814697927
485	5618.04072604304
486	6029.26026075908
487	7333.69761324659
488	8628.95920703962
489	9472.84556987237
490	11181.8229355916
491	12238.1123723633
492	13325.1754838868
493	15218.9093668882
494	17618.922170795
495	19264.3249642662
496	20284.5623035749
497	25150.6136547948
498	26457.702384555
499	29541.4240164411
500	32121.6786779265
501	35784.5589248783
502	38628.004967811
503	42476.7863061585
504	47890.1003589795
505	50197.0874680563
506	54438.7672039934
507	59648.1341924798
508	63807.0202046693
509	67840.1649644499
510	72306.9781003155
511	76576.0139010803
512	81198.2869758342
513	88256.792842262
514	91460.2886727015
515	97431.0661956307
516	101154.945727984
517	106331.723194387
518	111120.006146269
519	113915.931136397
520	119498.513018449
521	123743.835713299
522	129076.798031504
523	134092.334751883
524	138541.113629906
525	140828.38861486
526	144506.505121695
527	147544.536706172
528	149367.459332793
529	152164.462176483
530	156600.323381944
531	161828.030969694
532	161241.660431704
533	164414.496438107
534	165763.41975139
535	167472.663104155
536	166285.832854599
537	169237.904254513
538	171299.3628455
539	171484.891329254
540	170622.878271585
541	174127.849246926
542	171746.843783527
543	170655.606023329
544	171179.324356758
545	171877.833135233
546	167668.722549107
547	169423.237777315
548	168158.956946342
549	164719.010920286
550	166503.546067086
551	165012.694680531
552	165339.061568361
553	162653.590388004
554	161817.170662299
555	160601.196721603
556	155549.956933251
557	152596.787627645
558	151580.973980357
559	151786.255584499
560	149626.47340044
561	146369.703937835
562	147846.44228084
563	145820.253177605
564	142182.68158377
565	140409.392196706
566	136899.78650722
567	136856.894418031
568	135024.13447468
569	132080.301547598
570	132294.249522295
571	128895.238915967
572	125821.966034046
573	123882.309233465
574	122317.06289851
575	120232.009554455
576	117575.716332091
577	115760.882034595
578	113174.19889882
579	111469.278821247
580	110950.684211724
581	109015.103865177
582	107313.794759674
583	103251.422514358
584	102039.617322886
585	98860.8726978891
586	97431.0661956307
587	95403.7905466951
588	93871.595108784
589	90548.9582264757
590	90046.336475385
591	88633.4031663926
592	84640.8329817267
593	83023.1267940788
594	82240.8446194279
595	79375.1438991932
596	78386.1470921011
597	75952.2173034118
598	74736.3844400138
599	72379.6089909159
600	70015.2993233689
601	68409.6098306334
602	67705.5930658148
603	65874.2632585327
604	64096.3030605976
605	61473.6554500304
606	60070.8438257465
607	58287.8340227387
608	58143.6150999974
609	56537.3214696992
610	53750.0258208919
611	51572.3171954833
612	51757.1230534732
613	47890.1003589795
614	48371.7801078088
615	47797.8773084977
616	46025.9878638138
617	44296.6116742696
618	44388.6701901571
619	40893.4814841725
620	41301.9538978825
621	39668.5745551239
622	37924.403248592
623	37689.925437279
624	35988.2530400534
625	34440.708210734
626	34389.8228745772
627	33586.0097775383
628	31207.0267610857
629	31440.7305575505
630	29815.5418283574
631	28648.2688981185
632	29419.6061775194
633	27106.5040335647
634	26548.927145404
635	25798.9828753625
636	23722.931246182
637	23277.6260563816
638	22731.2533252638
639	22427.7786918495
640	20607.9165876304
641	20607.9165876304
642	19365.314887716
643	19476.4098115409
644	18396.0262722938
645	18456.5927750252
646	18739.2611936487
647	17396.9489843135
648	17840.9204888904
649	15511.1907846457
650	15702.709132684
651	15128.2101987296
652	14161.0133643394
653	13516.4804228524
654	13113.7548958975
655	12328.6779498827
656	13003.0198755605
657	12046.9321113123
658	11141.5945874174
659	10839.9082810475
660	10628.7554815782
661	10518.1607083885
662	10116.0504726807
663	9452.74881606073
664	9281.93472453371
665	8217.19415404503
666	8518.47716835161
667	8528.52073281463
668	7544.49585368589
669	7755.3167588699
670	7474.22725547522
671	7012.52481795177
672	6811.81853235827
673	6851.95814596355
674	6591.06534432362
675	6440.56605533372
676	6079.41488496051
677	5587.95487757827
678	5788.5359209189
679	5527.78456550525
680	5267.06788102816
681	5126.69633151407
682	5196.88085013015
683	4154.39794409478
684	4715.6660208844
685	4525.21777221464
686	4234.5692621957
687	4204.50463376651
688	4164.41917959385
689	3573.25389968329
690	3453.03870242111
691	3543.19940938897
692	3533.1813483276
693	3843.76504444515
694	3282.74645527432
695	2982.2667990118
696	2942.20632371706
697	2822.02980841363
698	2822.02980841363
699	2771.95843417069
700	2441.51942864888
701	2601.72532535636
702	2521.62074079952
703	2211.24638211963
704	2591.71207331775
705	2121.14689875916
706	2121.14689875916
707	2101.12535357429
708	1910.93087005607
709	2041.06194462879
710	1880.90184850772
711	1610.66134754647
712	1580.63692417859
713	1890.91147125854
714	1540.60507483802
715	1550.61296055155
716	1600.65315534075
717	1510.58172417636
718	1450.53640196248
719	1290.4245317098
720	1360.47186620347
721	1330.45127357749
722	1280.41797391216
723	1230.38595091311
724	1180.35520451517
725	1190.36125166975
726	1380.48584997425
727	1370.4788325533
728	910.211230857291
729	1060.28662130298
730	1010.2602148616
731	800.163244403917
732	1070.29205575468
733	1010.2602148616
734	900.206613226041
735	840.179979403944
736	980.244983632045
737	840.179979403944
738	810.167351590323
739	930.220619262644
740	940.225390037571
741	1010.2602148616
742	800.163244403917
743	780.155183155945
744	700.124979746166
745	730.135923237179
746	810.167351590323
