3.999221e+002,4.217668e-001
4.001632e+002,4.263003e-001
4.004042e+002,4.456237e-001
4.006453e+002,4.358848e-001
4.008864e+002,4.335655e-001
4.011274e+002,4.242266e-001
4.013685e+002,4.252804e-001
4.016096e+002,4.492032e-001
4.018506e+002,4.361106e-001
4.020917e+002,4.287048e-001
4.023327e+002,4.482745e-001
4.025738e+002,4.595043e-001
4.028148e+002,4.708222e-001
4.030559e+002,4.898055e-001
4.032970e+002,4.860257e-001
4.035381e+002,4.770889e-001
4.037791e+002,4.884366e-001
4.040202e+002,4.893400e-001
4.042612e+002,4.874360e-001
4.045023e+002,4.856597e-001
4.047433e+002,4.862886e-001
4.049844e+002,5.001867e-001
4.052255e+002,5.135460e-001
4.054666e+002,5.175122e-001
4.057076e+002,5.180287e-001
4.059487e+002,5.208440e-001
4.061897e+002,5.523583e-001
4.064308e+002,5.537823e-001
4.066718e+002,5.356669e-001
4.069129e+002,5.174983e-001
4.071540e+002,5.264740e-001
4.073951e+002,5.579622e-001
4.076361e+002,5.583433e-001
4.078772e+002,5.266786e-001
4.081182e+002,5.341413e-001
4.083593e+002,5.822088e-001
4.086003e+002,5.970763e-001
4.088414e+002,5.792201e-001
4.090825e+002,5.652322e-001
4.093235e+002,5.826662e-001
4.095646e+002,6.038200e-001
4.098057e+002,5.967910e-001
4.100467e+002,5.663854e-001
4.102878e+002,5.767844e-001
4.105288e+002,6.018223e-001
4.107699e+002,5.882972e-001
4.110110e+002,6.004865e-001
4.112520e+002,6.206061e-001
4.114931e+002,6.387573e-001
4.117342e+002,6.300786e-001
4.119752e+002,6.163957e-001
4.122163e+002,6.285232e-001
4.124573e+002,6.300253e-001
4.126984e+002,6.264146e-001
4.129395e+002,6.438948e-001
4.131805e+002,6.597278e-001
4.134216e+002,6.598336e-001
4.136627e+002,6.599093e-001
4.139037e+002,6.578318e-001
4.141448e+002,6.668686e-001
4.143858e+002,6.831249e-001
4.146269e+002,6.945555e-001
4.148680e+002,6.783425e-001
4.151090e+002,6.881582e-001
4.153501e+002,7.115284e-001
4.155912e+002,7.030401e-001
4.158322e+002,7.053198e-001
4.160733e+002,7.133439e-001
4.163143e+002,7.147970e-001
4.165554e+002,7.269524e-001
4.167965e+002,7.217001e-001
4.170375e+002,7.140392e-001
4.172786e+002,7.464855e-001
4.175197e+002,7.739982e-001
4.177607e+002,7.354539e-001
4.180018e+002,7.184364e-001
4.182428e+002,7.379050e-001
4.184839e+002,7.445440e-001
4.187250e+002,7.617178e-001
4.189660e+002,7.481377e-001
4.192071e+002,7.393042e-001
4.194482e+002,7.627441e-001
4.196892e+002,7.683514e-001
4.199303e+002,7.958373e-001
4.201713e+002,8.264556e-001
4.204124e+002,8.215999e-001
4.206535e+002,8.098962e-001
4.208945e+002,8.159575e-001
4.211356e+002,8.087815e-001
4.213766e+002,7.969597e-001
4.216177e+002,7.952139e-001
4.218588e+002,7.910252e-001
4.220998e+002,8.212050e-001
4.223409e+002,8.265010e-001
4.225820e+002,8.204212e-001
4.228230e+002,8.350556e-001
4.230641e+002,8.290773e-001
