3.999221e+002,4.737941e-003
4.001632e+002,1.463546e-002
4.004042e+002,3.679049e-002
4.006453e+002,2.230494e-004
4.008864e+002,3.152854e-004
4.011274e+002,1.106229e-003
4.013685e+002,-2.703368e-002
4.016096e+002,1.481894e-003
4.018506e+002,1.197523e-003
4.020917e+002,-3.108631e-002
4.023327e+002,-3.508363e-002
4.025738e+002,-1.177222e-002
4.028148e+002,1.254454e-002
4.030559e+002,2.875499e-002
4.032970e+002,1.639648e-002
4.035381e+002,9.165420e-003
4.037791e+002,2.462535e-002
4.040202e+002,2.064724e-002
4.042612e+002,4.897351e-003
4.045023e+002,-7.973064e-003
4.047433e+002,1.112712e-002
4.049844e+002,4.955092e-002
4.052255e+002,3.872867e-002
4.054666e+002,2.892145e-002
4.057076e+002,1.348183e-002
4.059487e+002,-1.350913e-002
4.061897e+002,1.458111e-002
4.064308e+002,3.948497e-002
4.066718e+002,2.121976e-002
4.069129e+002,3.761081e-003
4.071540e+002,-1.933138e-003
4.073951e+002,1.126588e-002
4.076361e+002,5.142444e-003
4.078772e+002,-1.393640e-002
4.081182e+002,-8.988836e-003
4.083593e+002,5.867773e-003
4.086003e+002,-3.945057e-003
4.088414e+002,-1.417959e-002
4.090825e+002,-5.187244e-003
4.093235e+002,2.235233e-002
4.095646e+002,4.867897e-002
4.098057e+002,3.271263e-002
4.100467e+002,7.638067e-005
4.102878e+002,4.811005e-003
4.105288e+002,2.347660e-002
4.107699e+002,1.119650e-003
4.110110e+002,-1.762079e-002
4.112520e+002,-1.691772e-003
4.114931e+002,1.080675e-002
4.117342e+002,-2.576865e-002
4.119752e+002,-3.771837e-002
4.122163e+002,-1.692997e-002
4.124573e+002,1.649459e-003
4.126984e+002,-2.544482e-003
4.129395e+002,-4.468549e-003
4.131805e+002,6.278641e-003
4.134216e+002,6.849018e-003
4.136627e+002,-3.402951e-003
4.139037e+002,-2.246599e-002
4.141448e+002,-6.656252e-003
4.143858e+002,1.697683e-002
4.146269e+002,2.918807e-002
4.148680e+002,-9.785855e-003
4.151090e+002,-2.794772e-002
4.153501e+002,1.261398e-002
4.155912e+002,3.791037e-002
4.158322e+002,2.009056e-002
4.160733e+002,2.765172e-003
4.163143e+002,-8.003056e-003
4.165554e+002,2.807056e-003
4.167965e+002,-1.097067e-002
4.170375e+002,-1.053983e-002
4.172786e+002,3.054944e-002
4.175197e+002,4.833726e-002
4.177607e+002,9.507854e-003
4.180018e+002,-3.917344e-003
4.182428e+002,1.859533e-002
4.184839e+002,4.539835e-002
4.187250e+002,4.749878e-002
4.189660e+002,5.189070e-002
4.192071e+002,3.727885e-002
4.194482e+002,1.418248e-002
4.196892e+002,4.245147e-002
4.199303e+002,6.319252e-002
4.201713e+002,3.859821e-002
4.204124e+002,1.340794e-002
4.206535e+002,3.765226e-003
4.208945e+002,1.312799e-002
4.211356e+002,-7.105695e-003
4.213766e+002,-2.112577e-002
4.216177e+002,-1.296437e-002
4.218588e+002,-1.461958e-002
4.220998e+002,-5.496173e-003
4.223409e+002,-2.844269e-003
4.225820e+002,-1.394557e-003
4.228230e+002,3.245583e-002
4.230641e+002,1.349130e-002
4.233051e+002,-1.538134e-002
4.235462e+002,-1.331965e-003
4.237873e+002,6.619259e-004
4.240283e+002,-6.998563e-004
4.242694e+002,1.222403e-002
4.245105e+002,1.798795e-002
4.247515e+002,-1.014459e-002
4.249926e+002,-1.184264e-002
4.252336e+002,2.039393e-002
4.254747e+002,1.451214e-002
4.257158e+002,9.045065e-003
4.259568e+002,5.405322e-003
4.261979e+002,-3.711476e-003
4.264390e+002,-1.134201e-002
4.266800e+002,4.932438e-003
4.269211e+002,1.089851e-002
4.271621e+002,-9.012559e-003
4.274032e+002,-2.141796e-003
4.276443e+002,1.228034e-002
4.278853e+002,1.698079e-002
4.281264e+002,2.225072e-002
4.283675e+002,2.455934e-003
4.286085e+002,-1.716229e-002
4.288496e+002,-1.319910e-002
4.290906e+002,-1.395565e-002
4.293317e+002,-8.338171e-003
4.295728e+002,8.312153e-003
4.298138e+002,1.101061e-002
4.300549e+002,1.453167e-002
4.302960e+002,1.953530e-003
4.305370e+002,-6.666433e-003
4.307781e+002,9.115124e-004
4.310191e+002,-6.632693e-003
4.312602e+002,-2.173414e-003
4.315013e+002,6.841511e-003
4.317423e+002,1.375224e-002
4.319834e+002,1.825837e-002
4.322245e+002,1.011830e-002
4.324655e+002,-4.173197e-003
4.327066e+002,9.316173e-003
4.329476e+002,1.277709e-002
4.331887e+002,1.116921e-002
4.334297e+002,8.375281e-003
4.336708e+002,-1.458461e-003
4.339119e+002,-6.444398e-003
4.341530e+002,-6.637196e-003
4.343940e+002,-6.318693e-003
4.346351e+002,-9.743317e-003
4.348761e+002,-8.207128e-003
4.351172e+002,-7.024880e-003
4.353582e+002,1.355977e-002
4.355993e+002,1.145114e-002
4.358404e+002,2.167020e-005
4.360815e+002,1.131675e-003
4.363225e+002,1.135219e-002
4.365636e+002,2.581871e-002
4.368046e+002,2.402261e-002
4.370457e+002,1.525365e-002
4.372867e+002,1.741128e-002
4.375278e+002,1.988683e-002
4.377689e+002,2.124962e-002
4.380099e+002,1.705432e-002
4.382510e+002,8.149493e-003
4.384921e+002,2.479127e-003
4.387331e+002,3.030585e-003
4.389742e+002,4.434627e-003
4.392152e+002,9.683052e-003
4.394563e+002,5.200520e-003
4.396974e+002,2.500421e-003
4.399384e+002,1.039480e-002
4.401795e+002,-1.510469e-003
4.404206e+002,-1.242984e-002
4.406616e+002,-1.019087e-002
4.409027e+002,-7.129196e-003
4.411437e+002,-1.582049e-003
4.413848e+002,7.833733e-003
4.416259e+002,6.839021e-003
4.418669e+002,1.184339e-002
4.421080e+002,1.239215e-002
4.423491e+002,4.389573e-003
4.425901e+002,-4.033242e-003
4.428312e+002,-2.476619e-003
4.430722e+002,9.098895e-003
4.433133e+002,2.688984e-003
4.435544e+002,1.087877e-002
4.437954e+002,1.770940e-002
4.440365e+002,8.154287e-003
4.442776e+002,6.366961e-003
4.445186e+002,1.522152e-002
4.447597e+002,2.255345e-002
4.450007e+002,1.696725e-002
4.452418e+002,-1.818015e-004
4.454829e+002,-5.526959e-003
4.457239e+002,-1.955370e-003
4.459650e+002,-2.122837e-003
4.462061e+002,-4.737155e-003
4.464471e+002,-4.506131e-003
4.466882e+002,7.489446e-004
4.469292e+002,6.901430e-003
4.471703e+002,3.904353e-003
4.474114e+002,4.702301e-003
4.476524e+002,3.374758e-003
4.478935e+002,2.093642e-003
4.481346e+002,2.123042e-003
4.483756e+002,-1.079721e-003
4.486167e+002,-1.807935e-003
4.488577e+002,3.924180e-004
4.490988e+002,1.790871e-003
4.493399e+002,-6.915225e-003
4.495809e+002,-1.183481e-002
4.498220e+002,-2.056228e-003
4.500630e+002,6.976947e-003
4.503041e+002,1.005177e-002
4.505452e+002,6.749562e-003
4.507862e+002,3.241877e-003
4.510273e+002,-4.381175e-003
4.512684e+002,-3.010998e-003
4.515094e+002,5.587363e-003
4.517505e+002,3.933440e-003
4.519915e+002,2.805455e-003
4.522326e+002,5.259241e-003
4.524737e+002,9.180581e-003
4.527147e+002,1.684674e-002
4.529558e+002,1.291569e-002
4.531969e+002,-4.235446e-003
4.534379e+002,-6.910986e-003
4.536790e+002,-2.521819e-003
4.539200e+002,6.122846e-004
4.541611e+002,5.520612e-003
4.544022e+002,8.431183e-004
4.546432e+002,3.117679e-003
4.548843e+002,1.930865e-003
4.551254e+002,-4.446182e-003
4.553664e+002,-3.077889e-003
4.556075e+002,2.852380e-003
4.558485e+002,7.450042e-003
4.560896e+002,8.906616e-003
4.563307e+002,3.150786e-003
4.565717e+002,1.809164e-004
4.568128e+002,4.457858e-003
4.570539e+002,2.170825e-003
4.572949e+002,-2.180337e-003
4.575360e+002,2.033976e-002
4.577770e+002,3.644688e-002
4.580181e+002,2.670305e-002
4.582592e+002,1.340019e-002
4.585002e+002,-5.171495e-003
4.587413e+002,-8.232683e-003
4.589824e+002,-5.426615e-004
4.592234e+002,-4.585546e-003
4.594645e+002,-8.206381e-003
4.597055e+002,-5.862518e-003
4.599466e+002,-1.539459e-003
4.601877e+002,-2.469997e-003
4.604287e+002,-1.847133e-003
4.606698e+002,6.827509e-003
4.609109e+002,9.166029e-003
4.611519e+002,7.512674e-003
4.613930e+002,8.175152e-003
4.616340e+002,6.992638e-003
4.618751e+002,2.760670e-003
4.621161e+002,8.549888e-003
4.623572e+002,1.138855e-002
4.625983e+002,4.151829e-003
4.628393e+002,-5.126123e-004
4.630804e+002,-2.750410e-003
4.633215e+002,3.078701e-003
4.635625e+002,5.912376e-003
4.638036e+002,-3.090160e-003
4.640446e+002,-8.040149e-004
4.642857e+002,5.914794e-003
4.645268e+002,8.779977e-003
4.647678e+002,2.813192e-003
4.650089e+002,3.478147e-004
4.652500e+002,4.752848e-003
4.654910e+002,8.079578e-003
4.657321e+002,2.601776e-003
4.659731e+002,2.056954e-003
4.662142e+002,7.766332e-003
4.664553e+002,3.626978e-003
4.666963e+002,2.905146e-003
4.669374e+002,3.974033e-003
4.671785e+002,5.342925e-003
4.674195e+002,-2.159270e-003
4.676606e+002,-5.589963e-003
4.679016e+002,-2.692458e-003
4.681427e+002,1.726264e-003
4.683838e+002,6.080181e-003
4.686248e+002,4.256916e-003
4.688659e+002,7.214299e-004
4.691070e+002,-4.125150e-003
4.693480e+002,-4.582956e-003
4.695891e+002,-1.356177e-003
4.698301e+002,1.476042e-003
4.700712e+002,4.395966e-003
4.703123e+002,3.200952e-003
4.705533e+002,-3.405647e-003
4.707944e+002,3.771960e-004
4.710355e+002,5.215006e-003
4.712765e+002,6.747610e-003
4.715176e+002,6.672436e-003
4.717586e+002,1.067276e-002
4.719997e+002,1.759356e-002
4.722408e+002,1.413658e-002
4.724818e+002,7.767343e-003
4.727229e+002,9.813379e-003
4.729640e+002,8.318570e-003
4.732050e+002,2.323100e-003
4.734461e+002,-2.417643e-003
4.736871e+002,-8.248516e-003
4.739282e+002,-8.356146e-003
4.741693e+002,-2.455632e-003
4.744103e+002,-1.653385e-003
4.746514e+002,-1.554415e-003
4.748925e+002,4.901406e-003
4.751335e+002,9.366989e-003
4.753746e+002,9.026730e-003
4.756156e+002,5.256490e-003
4.758567e+002,4.042487e-003
4.760977e+002,-1.184185e-003
4.763388e+002,-3.955066e-004
4.765799e+002,3.605128e-003
4.768210e+002,6.936376e-003
4.770620e+002,8.261056e-003
4.773031e+002,6.564880e-003
4.775441e+002,4.293974e-004
4.777852e+002,-7.002450e-003
4.780262e+002,-5.995251e-003
4.782673e+002,-3.814372e-004
4.785084e+002,4.737439e-003
4.787495e+002,7.999482e-003
4.789905e+002,1.072931e-002
4.792316e+002,9.381819e-003
4.794726e+002,1.065804e-003
4.797137e+002,-9.772815e-004
4.799547e+002,1.227394e-003
4.801958e+002,6.272019e-003
4.804369e+002,1.112553e-002
4.806779e+002,8.384065e-003
4.809190e+002,3.585920e-004
4.811601e+002,1.242347e-003
4.814011e+002,2.601109e-003
4.816422e+002,-1.123810e-003
4.818832e+002,-5.638078e-003
4.821243e+002,-5.618911e-003
4.823654e+002,-2.264694e-003
4.826064e+002,1.288205e-003
4.828475e+002,-2.795944e-004
4.830886e+002,-7.676479e-005
4.833296e+002,1.662165e-003
4.835707e+002,-6.682631e-004
4.838117e+002,1.862177e-003
4.840528e+002,1.967642e-003
4.842939e+002,-2.297721e-003
4.845349e+002,-3.964758e-003
4.847760e+002,-2.705169e-003
4.850171e+002,-1.063393e-003
4.852581e+002,1.172937e-003
4.854992e+002,3.045433e-003
4.857402e+002,1.067996e-003
4.859813e+002,2.291555e-003
4.862224e+002,8.026584e-003
4.864634e+002,1.034318e-002
4.867045e+002,8.660912e-003
4.869456e+002,4.115434e-003
4.871866e+002,-2.724728e-003
4.874277e+002,-7.032636e-004
4.876687e+002,-2.111560e-003
4.879098e+002,3.786552e-004
4.881509e+002,-4.243722e-004
4.883919e+002,2.706988e-003
4.886330e+002,5.142344e-003
4.888741e+002,-1.412260e-003
4.891151e+002,-1.397662e-003
4.893562e+002,2.861118e-003
4.895972e+002,3.316658e-004
4.898383e+002,1.594650e-003
4.900794e+002,3.280535e-003
4.903204e+002,4.505932e-003
4.905615e+002,4.786616e-003
4.908026e+002,5.950802e-003
4.910436e+002,4.272877e-003
4.912847e+002,-6.869877e-004
4.915257e+002,-3.783942e-003
4.917668e+002,-1.631566e-003
4.920079e+002,7.783862e-004
4.922489e+002,2.975968e-003
4.924900e+002,9.236651e-004
4.927310e+002,2.842837e-004
4.929721e+002,1.216190e-004
4.932132e+002,-1.352652e-004
4.934542e+002,1.679627e-003
4.936953e+002,2.515851e-003
4.939364e+002,4.158587e-003
4.941774e+002,3.270486e-003
4.944185e+002,8.764838e-005
4.946595e+002,9.747036e-004
4.949006e+002,-7.708747e-004
4.951417e+002,-3.576341e-004
4.953827e+002,4.969437e-003
4.956238e+002,4.952713e-003
4.958649e+002,2.842074e-003
4.961059e+002,4.535596e-003
4.963470e+002,2.321834e-003
4.965880e+002,-1.004654e-003
4.968291e+002,-2.617505e-003
4.970702e+002,3.585951e-003
4.973112e+002,5.720629e-003
4.975523e+002,5.852693e-003
4.977934e+002,7.082989e-003
4.980344e+002,5.398780e-003
4.982755e+002,4.047805e-003
4.985165e+002,3.091515e-003
4.987576e+002,3.033754e-003
4.989987e+002,1.703045e-003
4.992397e+002,9.526537e-004
4.994808e+002,8.077634e-004
4.997219e+002,5.337196e-004
4.999629e+002,-8.077190e-004
5.002040e+002,-7.880404e-004
5.004450e+002,2.498455e-003
5.006861e+002,4.259425e-003
5.009272e+002,1.088989e-003
5.011682e+002,5.011534e-003
5.014093e+002,9.389369e-003
5.016504e+002,3.299899e-003
5.018914e+002,-2.635013e-004
5.021325e+002,5.098289e-003
5.023735e+002,5.682659e-003
5.026146e+002,5.378996e-004
5.028557e+002,-2.686202e-003
5.030967e+002,-4.818657e-003
5.033378e+002,-3.248607e-003
5.035789e+002,-1.376501e-004
5.038199e+002,2.762269e-004
5.040610e+002,-3.526019e-003
5.043020e+002,-5.475266e-003
5.045431e+002,1.997448e-004
5.047841e+002,5.605454e-003
5.050252e+002,2.804822e-003
5.052663e+002,3.826961e-003
5.055074e+002,3.456244e-003
5.057484e+002,-1.851191e-003
5.059895e+002,-1.727053e-003
5.062305e+002,-1.338571e-003
